customer_tweet_id,golden_customer_text,golden_intent,retrieved_customer_text,retrieved_gloCare_response,similarity,retrieved_customer_tweet_id,relevance
1210497,"@GloCare Network status? Worst! I Just replying 2 days later means, everything was shot down till last night, hope this last past 12 noon.",network_issue,@GloCare Last night,"@236388 We apologize,we are unable to check your line now. Our engineers are carrying out system upgrade. Kindly check back much later. Thank you.AP",0.3071076214341607,507061,2
1833990,"Am I d only one ""enjoying"" ds very poor network from @117627? So terrible. @GloCare @145585",network_issue,@GloCare Very poor network in Olowora from 8am -10pm...its only okay at midnight,"@594592 Good morning Teerimz. We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA",0.2409003344448895,2010754,2
1917354,@GloCare I have recharge but can't access my bonuses. Why?,bonus_or_promotion_issue,"@GloCare I have 400 bonuses but can't use it what is the problem with glo?
080110885639",@241944 May we know the error message you received? Kindly confirm your phone number. AP,0.2635056978096124,1917339,2
469794,"@GloCare i did not apply for any #service. Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge",unauthorized_charge_or_vas,"@GloCare Dear User, your billing for Glo Gamestore has failed due insufficient balance. Please recharge your account and try again",@222686 The service has been deactivated from your line. ET.,0.7664321071227865,453795,2
1894596,@GloCare That's not what I have problem with please. Fix this deductions thing.,unauthorized_charge_or_vas,@GloCare 08053772444 please fix up,"@147263 We apologize for any inconvenience you may have experienced. The complaint has been escalated and deactivated  
Please send STOP to 2442. Thank you for your patience. UO",0.2769552973838041,138703,2
988312,"@GloCare haba, my glo 4g lte wanna kill me this month since i subscribed. It doesnt go again, im tired pls help 😩😭😭😭",data_issue,"@GloCare im trying to get the bonus on my existing glo number but its not going through ,,pls help me i wanna benefit from this bonus ,, thanks","@135259 Hello Akorede, may we have your number for clarification? SO",0.1751969235092658,89010,0
883415,@GloCare but one things remains. I am a victim of unsolicited deductions. Please deactivate all deductions on 0815699716,unauthorized_charge_or_vas,@GloCare I topped up 1000 airtime and 105+ was deducted reason(s) unknown to me. Please deactivate all deductions on 2348156997716,"@329777 Charged for voice alert service, 77022. Thanks. SG",0.3733423199381545,883414,2
46773,@GloCare As a matter of fact I didn't download any song So please deactivate any caller tunes and VAS or song as a matter of urgency .thanks,unauthorized_charge_or_vas,@GloCare wrote a national song for Nigeria. Its a peace song.I want Glo to be the sponsor of the song.Am Bernard eniyome,"@119035 .......or send soft copy to __email__

SG",0.3037887038382014,1971123,0
2414019,@GloCare Please can i know the meaning of DND list,account_or_general_support,@GloCare please what's the meaning of DND list.,"@199051 Morning Zeus, DND means - Do Not Disturb.  TT",0.7642648129848136,348900,2
2685770,@GloCare hi would like to deactivate my glo camp-boost plan,data_plan_issue,"@GloCare please would like to deactivate my campus boost plan, what's the code?",@433350 Good afternoon Kelvin. Kindly send a mail to __email__ stating you want to forfeit your data plan. FA,0.6155216215795558,1370596,2
1157088,@GloCare pls i want to remove a no. From glo gifting how do i do that,data_plan_issue,"@GloCare pls i want to tranfer credit frm my glo line, hw do i do dat",@574883 Hello Kafilah. Dial *131*Number*Amount* PIN# to share credit. To change PIN dial *132*00000*New PIN*New PIN# Default PIN is 00000. TT,0.4060773961608644,1931843,0
33122,"@GloCare please where can I locate glo office near University of Ibadan environs.
Need to retrieve my lost sim card ASAP. Thanks",sim_or_device_issue,"@GloCare ,I've sworn an affidavit but somehow misplace it, though I have the copies,can I go with it to retrieve my lost sim card. Thks","@161788 Good morning, please with the document for clarification. Thank you. SO",0.3138559528525831,194826,2
1123739,"@GloCare I rchrgd N500 wt *323*PIN# bt none of my accts ws credited, made 2 kols to 121 yet not credited abt 7hrs now. 08050597950.",recharge_or_airtime_issue,@GloCare hi. I loaded 2 N500 pins normally. I then loaded another N500 pin with the code *323*pin# without success but I wasn't credited.,"@171566 Good morning, may we have your number and card serial number via DM for clarification. Thank you. SO",0.2750744296300184,233413,2
2121921,What are the requirements for retrieving a lost sim @GloCare,sim_or_device_issue,@GloCare I lost my glo sim card.  What are the requirements for a welcome back.,"@688258 The SIM pack or other evidence of direct purchase/ownership of the SIM must be provided and where it is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided.Thank you.EE",0.5685067175470042,2388775,2
20402,@GloCare *123*pin#,recharge_or_airtime_issue,@GloCare *123*,"@443222 You recharged 100, 200 and 500 naira cards at  4:39pm, 4:41pm and 4:42 pm respectively.They were loaded,kindly check your balance again. AP",0.7085505553459195,2231276,2
347136,"@GloCare i went to ur office to change my sim to Nano sim, after presenting my sim n idcard, d lady there said I mst bring an affidavit",sim_or_device_issue,@GloCare how do I change my sim to 4glit,"@367835 Good morning, please visit any Gloworld with the sim for swap to 4G sim. N100 for sim swap. Thank you. SO",0.3759247548502447,1048682,1
2717684,"@GloCare I don't have the Sim pack but, I have a valid ID",sim_or_device_issue,"@GloCare i don't have the sim pack anymore, what do i do?",@495409 Tunde you will be required to provide a police report and a sworn affidavit to get the SIM replaced.,0.5216086070056714,1615273,2
1123768,"@GloCare Please, I want to complain about the poor service in my area. If I put on 3G service it shows emergency calls only.  PLEASE HELP!",network_issue,"@GloCare good morning team, just to complain about poor data network in my area ""Cameroon Street, Mushin LGA, Lagos State","@130986 We apologize for the inconvenience. Kindly provide your mobile number, error response, exact location with landmarks, LGA , alternate mobile number, issue duration and device type for assistance. TT",0.2329781260337469,65467,2
94526,@GloCare Glo charges me 0.24 per secs same network cos I called glo line for 5 secs and was charged 1.2 /5secs =0.24 x60 =N14. 4 per min.,voice_or_line_issue,"@GloCare I made 38 secs called and was charged about N7 to another network 
made then 2mins 15secs and was charged N28","@136527 Morning Aminu, billing rate on your line is okay with respect to Gbam Plus package.  TT",0.3584133458221505,94528,2
2330459,@GloCare Kindly help deactivate auto renewal on my line. I have tried to do so via text messages it wasn't going. My phone no: 08056341036,data_plan_issue,@GloCare kindly help me to cancel auto renewal on my phone number 08056341036 ASAP,"@419756 Hello Olasunkanmi, please text cancel to 127 to deactivate hsi data plan auto renewal on the line. Thank you. SO",0.4095836151147189,1281110,2
1199689,"@GloCare Your call cannot be completed at the moment, please try again later",voice_or_line_issue,"@GloCare Token cannot be generated at this moment please try again ,since yesterday","@691334 Morning, we suggest you contact your financial institution for assistance.  TT",0.5419125760773046,2723661,0
2092984,@GloCare pls my line got blocked while trying to input my code,sim_or_device_issue,@GloCare Pls,"@181727 Morning Samuel, the deductions on the line are for subscribed VAS services.  TT",0.3039017178054141,275089,0
1266230,"@GloCare I don't want messages about recharge to get bonus etc, it comes in every morning and it's really disturbing",unauthorized_charge_or_vas,@GloCare Pls how do I recharge to get 4x of the airtime?,@690467 Good afternoon Kazeem. Kindly dial *323*PIN#. FA,0.2000308702484788,2399517,0
1016172,@GloCare I'm having issues recharging my glo line. I need help pls,recharge_or_airtime_issue,@GloCare pls help having issues recharging my line.,"@562347 Good morning, we apologize for the inconveniences experienced.The issue is being worked on, will be resolved shortly.Please bear with us. SO",0.554992150996894,1884716,2
304494,@GloCare I currently do not have sufficient credit to make the call,voice_or_line_issue,"@GloCare 08116679540, you currently do not have sufficient credit to call this number... Tecno wx3. Ibadan, ring road",@337685 Please check your balance again. There is no sufficient balance. Thank you. SO,0.5436953099562817,916910,2
2330443,"Hello @gloCare 
I don't receive SMS on my line. Please kindly correct",voice_or_line_issue,@GloCare I no longer receive sms on my phone. How can I rectify this?,@723115 Good afternoon Makcit. We apologize for the inconveniences. Kindly try the SIM in a different cellphone. Thank you. FA,0.3450369203810491,2543713,2
1518982,@GloCare please kindly deactivate the Auto borrow me on dis line 07057946656 up,recharge_or_airtime_issue,@GloCare please I need to deactivate auto borrow.... why am I unable to do so? 08153882782,"@207618 Hello-vaiz, To cancel auto borrow, please dial *321*9*12#. Thank you. UO.",0.2612724339502867,387013,2
424203,@GloCare @215975 Please unsubscribe entertainment factory on my line 0905 585 8471.,unauthorized_charge_or_vas,@GloCare kindly deactivate entertainment factory on this line 08054695339.Thanks.,@215975 Kindly send STOP to 55357.Thank you.,0.4292544126954327,424210,2
1632844,@GloCare .THIS is sad cause am thinking of changing my line. not fair . What's happening wit ur network .,network_issue,@GloCare what's happening to ur network.,"@165612 Morning Danny, may we know the exact issue being experienced at your location to offer you assistance? TT",0.2915715900143987,1992665,2
65411,@GloCare u guys wee just be deducting 1s money and if u now call u wee start hearing..u subscribed for certain plans... Issa lie o,unauthorized_charge_or_vas,Pls oh I didn’t sub for anything oh. You guys will just be deducting someone’s airtime haba. @GloCare https://t.co/nveOqC2suk,"@280910 we apologize, may we know your number so we assist? OO",0.2310968844108941,1936666,2
2715647,"@GloCare 3days old sim wit N400, plus bonus and jumbo. Only about 10mins call. No SMS, no internet. Calculate it",sim_or_device_issue,"@GloCare I bought a new glo jumbo sim 3days ago, loaded N400, I only made 10mins call &amp; all balance + bonus &amp; jumbo 200k wiped out, can I get my money back?","@762314 Good Morning, Calls from Main account is charged at 38k/s
• Bonus account is charged- 80k/s
• SMS is charged at N4. AP",0.3152993947806319,2715648,1
1855757,"@GloCare seems you guys now run shift with a data service I paid for. At night no network, in the morning it shows face.",data_issue,What is wrong with @glocare at night?? Why does the network go off at night,"@173473 Good morning. May I know the exact location of occurrence and how long its being this way,as well your number? ^GM",0.2125325790445058,1831504,2
2218246,"@GloCare please guys, data browsing just stopped at egbeda/idimu/ikotun area . Alimosho Lagos. Full network bars but no browsing",data_issue,"@GloCare hello guys , please browsing is not working here at egbeda/idimu/ikotun axis of Lagos. Please do somthing about it .","@343861 Hello Julius, we apologize. We are aware of the issue and the network engineers are working to resolve it. Kindly be patient. TT",0.3150051708677585,2330575,2
2443697,"@GloCare @700705 @117627 Bukuru, Jos. Loss of signal for &gt;6 hours. Tafawa Balewa, Jos. Loss of Internet service. This happens on a daily actually.",network_issue,"@GloCare Jos
08118688693
Y'all should fix this!","@700704 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",0.2265258555719475,2443693,2
496739,@GloCare ur data service at Lagos island is terrible. I can't browse since morning,data_issue,"@GloCare My office is at military street, Onikan Lagos Island.",@550130 Please state the issue experienced and provide your mobile number for assistance.  TT,0.2696722666865556,1834001,1
1389446,@GloCare help me check my line 08058011999 i ave megabyte but i pay for internet from the main acct,data_issue,@GloCare .i ave sub on my sim instead of deducting from the meg they deduct from my main acct my line is 08058011999,"@443002 Ensure you have the correct settings. APN- Gloflat, Username - Flat and Password-Flat. Thank you. UO.",0.339423971306824,1388334,2
2358270,"Good evening guys, so i have been unable to browse properly with my Glo sim since Saturday @GloCare",data_issue,@GloCare i have been unable to browse with my glo sim for about 2days now. I need assistance ASAP,"@660656 May we have the affected location (with nearest landmark),and number,for resolution. Thank you. CA",0.392729401957079,2270507,2
134239,"@airtel_care @GloCare Pls what is the cheapest data u have because all like other networks like glo, have 1000 for 3.5gb",data_plan_issue,@GloCare pls what is the code for checking data balance,"@201382 Kindly dial *127*0# or send INFO to 127 to check your data balance and validity. You may also dial *777#, select 1 for 3G-4G data Plan, then 4 to Manage Plan, then 4 to Get Data Balance. AP",0.2148952683524468,2752998,1
445883,"@GloCare pls no Glo network in OKEMESI ekiti,in ekiti west for d past 9days pls,we want to make call and browse ,find sometin do pls",network_issue,"@GloCare pls help us to restore glo network in OKEMESI -ekiti, In ekiti west,... No network for d past 2 days ooo.","@144577 We sincerely apologize for the inconveniences. Kindly provide the affected number, error message, device type, in addition to the location you have provided for checks and assistance. GA",0.584240993767569,526061,2
1931834,@GloCare glo 09054590520. The last time I sub.  The message I received is that my data expires 2018. Why are yiu deducting my money na.,data_plan_issue,@GloCare That was the screenshot of the message I received after the recharge but alias no bonus https://t.co/0MA2frpFDV,@233521 The code in the screen shot above is for the 4x (not bumba) bonus. Thank you. SO,0.2171199401970751,496732,1
163952,"@GloCare 09056699203, the closest landmark is Royal glory hotel, kasmo area, Osogbo, Osun State, huwei honor 6, pls boost your browsing network,",network_issue,"@GloCare Osun State, Osogbo, Kobongbogboe.",@443221 Good morning Sanchtech. We suggest you stay on 2G ONLY in the mean time. Work is being done around that location. ^GM,0.5401563498326634,2791292,2
670042,"@GloCare hey,i need help with my subscription...keeps redirecting me to dial *777# to knw more about data plans",data_plan_issue,@GloCare need help with a number,"@239334 Morning, may we know what the issue is to offer you assistance?  TT",0.3472708792595229,517517,0
28337,"@GloCare No browsing network for us here, and our data subscription is always like a waste.. 
U can carry out a survey on this.. Form itoki to ifo",data_issue,@GloCare Pls we need a better service here @1888/ifo axis...out data is always a waste.,"@122205 Hello Vicky, we apologize. May we know your number, error message, exact location with landmarks, issue duration and device type? SO",0.2790991393218859,28334,2
1881394,"@GloCare your network is a disgrace, embarrassing that I subscribe and can't even use my data",data_issue,@401884 @GloCare Your network is bad,"@401883 @401884 Hello, we empathize with you. May we know the error message you get? PE",0.2988657596168577,1199684,1
2167982,The worst network you could ever subscribe to its data is @117627 @GloCare @117626. You have data but you can't browse.,data_issue,"@GloCare you guys are the absolute worst, you have no idea of the compromising situations you can put a person in. I’m disappointed. Idiots","@705178 Sincere apologies Del Rey,  kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA",0.2217009669655666,2463706,0
2695567,"@GloCare pls am currently on #1000 3gb, i heard is now  4gb, hope on my next renewal is 4gb that i’ll see not 3gb as initial.",data_plan_issue,@GloCare pls. am currently on 1k monthly plan with 100% bonus on auto renewal. Want to upgrade to the 2k plan will i get 100% bonus still,@165614 yes you will provided you follow the same conditions ~ OO,0.2177618321262343,209610,1
360520,@117627 @GloCare if u re having network issues inform ur customers. I thought I ve exhausted my bundle not knowing it's ur incompetence.,network_issue,@GloCare if not I'd have yanked off ur Sim from my phone. Ur poor network is seriously frustrating and it really not fair to ur customers. https://t.co/YyUhtWABbi,"@452209 We apologize for any inconvenience. Kindly provide your phone number, exact location, device type and error response so we can progress UO.",0.2641345071145048,1975130,2
381896,@GloCare  what is the code to stop getting your entertainment subscriptions finally?I send stop to 55357 only to be subscribed back to it.,unauthorized_charge_or_vas,@GloCare I keep sending stop to 55357 but it subscribes again. I sent stop to 2442 and I am still waiting for it to be activated.,"@206559 Hello Akinyeye, we apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",0.3225756307887658,381893,2
209770,"@GloCare I'm talking of combo for international calling for 1000k subscription check d bal for me *777#,#122*1# isn't showing it nr is 07059646781",data_plan_issue,"@GloCare Nawao 4u guys I'm talking of combo intl calling I subscribed last wk Friday 1000k check d bal 4me 07059646781 #122*1#,*777# don't work here",@165622 Current IDD balance is N1753:20  Stay Unlimited!  TT,0.5706045516536674,209686,2
49737,@GloCare It's high time you pple should introduce social bundles/plan...,data_plan_issue,@GloCare It's 07053183442,@693916 May I know if you used a link or your recharged and dialed the code? Which service were you trying to get and what time did you dial the code? GA,0.2620274957197116,2414035,0
2486781,@GloCare why am I being asked for a court affidavit to retrieve my registered line?,account_or_general_support,"@GloCare I want to retrieve my glo line,Ao can I do it plz","@646506 Please visit the Gloworld shop with the SIM pack, a valid ID and N100 for SIM replacement.  TT",0.2860968948322813,2211967,2
598439,@GloCare My number is 08118875122,account_or_general_support,@GloCare My number is 08054774973,"@431389 Hello Adeola, send STOP to 35184 to deactivate the VAS on the line. Also, send STOP to 2442 for full VAS DND.  TT",1.0,1334844,0
918858,"@GloCare When i try making calls the operator replies ""I can't call this number "" I can't call any number at all",voice_or_line_issue,"@GloCare I said I can't make calls with it. The operator replies "" I can't call this number.""",@132391 Kindly send in your number for a check. Thank you. CA,0.4021173216118401,2733303,2
1371044,@GloCare dailed it and still d same thing here is my number 08074640384,voice_or_line_issue,@GloCare Here is my number 08159528679,@321551 Kindly dial *127*0# to check your data balance. You have been given the 100% data bonus.  View data details: https://t.co/GvxBuIxUZL  TT,0.4936085590451757,848053,0
2054146,"@GloCare The network is so irritating, I think it’s high time to swap the network",sim_or_device_issue,@GloCare The network has not improve...,"@130983 We apologize. Kindly exercise patience, It will be resolved soon. AP",0.2765741691737746,703689,2
2500307,"@GloCare @7467 @25740 olorunsogo local govt,igbeti Oyo state,data and voice downtime android device",sim_or_device_issue,"@GloCare @7467 @25740 08071116620, 09051409333","@713316 @7467 @25740 Please provide your exact location, device type and error message for assistance? AA",0.5498236149123334,2500304,1
1825267,@GloCare My credit balance is 100 naira doesn’t show me anything concerning bumpa bonus,bonus_or_promotion_issue,"@GloCare I told u dat dis code doesn't show me balance rather tells me dat I buy 100,200,500,1000 naira bundle please help me my number 07059646781",@165622 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,0.2957123627320397,209668,1
2330536,"@GloCare I thought glo infinito, which I'm currently on, also enjoys the 200% bonus? When did that stop?",bonus_or_promotion_issue,@GloCare To opt in for the 200% Bonus,@141397 Kindly migrate into Glo Bumpa package to enjoy 200% bonus on recharge. Dial *100*10*1# to migrate.  TT,0.2338709866263115,2330541,2
2463673,"@GloCare pls de glo mast in agingi rukuba Rd of bassa LGA of plateau state went off  since a week now and de pple of that community have been in suffering. There is no mtn, 9mobile and airtel services there. Due to the recent killings in de region, it is very dangerous to stay",network_issue,@GloCare There is no glo service at Lotto shimawa Rd adjacent RCCG camp the service went off completely yesterday,"@571732 Good evening, we empathize. May we have your number, error message and device type? Please DM info for assistance. Thank you. SO",0.2411437174356603,1920481,2
539077,"@GloCare @117627 A week now, your network in Iseyin, Oyo State has been ATROCIOUS to put it MILDLY! Disappearing network!!! I guess you just employed Houdini but we subscribers didn't get the memo. Do remember to copy us when it returns! #MediocreGloNetwork @117626",network_issue,"@117626 @GloCare network in Jos, Plateau state has been offline for a week without explanation.",@706717 Our unreserved apology for the inconvenience. We assure you the issue affecting your location is being worked on. We implore you to please bear with us. Thank you. GA,0.2207843264771153,2470824,2
2965614,"@GloCare I still can't use the internet o. This is frustrating! 
😠😤",data_issue,"@GloCare Tecno Camon C8, Lagos OJO, Can't use the internet.",@562676 We sincerely apologize for the inconvenience. We assure you the issue is being worked on. We implore you to please bear with us. GA,0.3161596491392245,2092942,2
2005903,"@GloCare 08053575663, connection failure, oke-ode, abule-egba, pipeline junction, igoke estate, tecno Y2, can't browse @18561 except  @2688(mile 2)",data_issue,"@GloCare Oke-odo, pipeline junction, igoke estate",@191917 The issue reported has been escalated for resolution. Kindly be patient.  TT,0.3517207072339164,1952885,2
1462270,@GloCare pls u r deducting 50# from my credit on 08112952225 weekly...pls stop wateva dat is making u deduct it pls immediately...,unauthorized_charge_or_vas,@GloCare Pls,"@181727 Morning Samuel, the deductions on the line are for subscribed VAS services.  TT",0.3217242363771223,275089,2
1079213,"@GloCare Again where is my N20?? Recharged 3k, you auto renewed a plan I didn't want and my balance mysteriously went down from N2001 to N1981",unauthorized_charge_or_vas,@GloCare But I didn't want your 1k plan. That was why I cancelled it yet you still renewed. Where is my N20 from last night???,@374571 Record shows data auto renewal was cancelled on the 15th while plan was renewed on the 14th.  TT,0.3708810585236984,1079208,2
575889,@GloCare Between yesterday and today.... I recharge 500 around after 2,recharge_or_airtime_issue,"@GloCare PS I need a refund of my credit deducted without my notice for yesterday and today, please",@318229 May we have your number for a check. CA,0.3152733171159507,832312,1
2693389,@GloCare I don't appreciate being ignored and I'm losing my patience. what kind of stupid customer service is this?,non_actionable_or_context_required,@GloCare @117627  what kind of sms cost is this? https://t.co/SgvWXGpJhi,@482542 @117627 may we know your number so we verify and advise? OO,0.3061490092964031,2821664,0
209853,@GloCare I am sincerely disappointed in glo customer service. Would I have lied on that? Even your colleague earlier confirmed it. Check chat history,non_actionable_or_context_required,@GloCare Just confirmed it came in after I made the complaint. Thank you anyway.,@322033 You're welcome. FA,0.1729115223136854,2538070,1
160989,@GloCare  I haven't gotten any response please,non_actionable_or_context_required,@GloCare Pls I still haven't gotten a reply.,@132391 Kindly provide your number for assistance. ET.,0.3514598970570748,73298,2
9099,@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 This is over 10 times u people have been asking 4my number with conflicting responses frm SO &amp; d likes. 08054117690. U must refund my money.,unauthorized_charge_or_vas,@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Hope authorities can see the mode of operation of GLO network. I am not surprised at all but I believed the regulating authorities is noting,@117624 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,0.4503921901777309,9102,1
