golden_selected,golden_intent,confidence,case_type,escalation_expected,annotation_notes,customer_tweet_id,customer_text,brand_response,text_length,has_question_mark,has_number,signal_network,signal_data,signal_recharge,signal_sim_device,signal_vas_charge,signal_bonus_promo,signal_account_general,signal_low_information,signal_possible_escalation,signal_short_message,topic_signal_count,review_priority
,,,,,,1043403,"@GloCare, ""Connection problem or invalid mmi code"" is what I see as I tried recharging 08072006674. Is *123*pin# no longer working? Thanks","@366734 Good morning, we apologize for the inconveniences experienced. Please call 123 and follow info to recharge. SO",138,True,True,False,False,False,True,False,False,False,True,False,False,1,1
,,,,,,209532,"@GloCare 08050579129, No error message just that the network is very slow for 3G and 2G, Aiyetoro-Ijanikin, Oto Awori LCDA, Gionee M5 Mini",@165600 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,138,False,True,True,False,False,False,False,False,False,True,False,False,1,1
,,,,,,1135552,"@GloCare Very slow, barely can watch a video on instagram and facebook. Blurred pictures, takes time when using browsers and very annoying",@126251 may we know the network mode your device is set to? OO,138,False,False,False,True,False,False,False,False,False,True,False,False,1,1
,,,,,,1794950,@GloCare 08051757916. woke to read sms from 7728 deducting me for caller tune i didn't sub for.Pls return my #50 &amp;deact me b4 i load again,"@238480 Hello Taiwo, we apologize. Issue has been escalated to the unit in charge for assistance. However, text DEREG to 7728 to deactivate. SO",142,False,True,False,False,False,False,True,False,False,True,False,False,1,1
,,,,,,1862879,"@GloCare Cell no- 07051883771; Location- Surulere, Lagos; Device name- BlackBerry: Device model- Q10; APN- gloflat; username &amp; password-flat","@556657 Gabriel, We sincerely apologize for the inconveniences. Your line is fine. Kindly exercise patience, the issue is being resolved. FA",144,False,True,False,False,False,True,False,False,False,True,False,False,1,1
,,,,,,2560001,"@117627 @GloCare 08075525540, New Okooba, Ojokoro LCDA, Samsung galaxy S6edge plus, Very very very very poor internet connectivity for the umpteenth time","@342588 @117627 We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. AP",153,False,True,False,True,False,False,False,False,False,True,False,False,1,1
,,,,,,9102,@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Hope authorities can see the mode of operation of GLO network. I am not surprised at all but I believed the regulating authorities is noting,@117624 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,201,False,True,True,False,False,False,False,False,False,True,False,False,1,1
,,,,,,521574,@GloCare See DM,@240423 Your DM has been responded to. Stay Unlimited!  TT,15,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2390211,@GloCare Check DM,@688559 Okay .EE,17,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,422638,@GloCare bank ussd,@215652 We apologize. Kindly contact the bank for assistance with the issue.  TT,18,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,684270,@GloCare GIONEE A1,"@283312 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",18,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,209626,@GloCare 3hours ago,@165612 Issue has been escalated to the unit in charge for assistance. We apologize about the issue. We'll revert back to you shortly. Thank you. SO,19,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,209785,@GloCare Samsung s6,@165643 go to play store and search for the app ~ OO,19,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,658664,@GloCare 08054179871,"@194180 Good evening, your data is paused because a number is sharing data with you. AP",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1922575,@GloCare 07057855707,"@572348 We apologize. the plan expired today. However, Line check shows you have the Glo free data bonus running for today. UO",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,725187,@GloCare 07059835151,"@293710 Hello Elegant, Due to system upgrade,  we apologize we are not be able to run a check at this time. Kindly exercise some patience. UO",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,493118,@GloCare 08072428444,@232563 Service has been canceled. Thank you. SO,20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,496766,@GloCare 09055312322,"@227394 Hello Osaro, VAS on the line has been deactivated. You may send STOP to 2442 for full VAS DND.  TT",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2513073,@GloCare 08117942962,"@689824 Hello Nnanna, work already in progress on the issue reported. Please exercise patience. Thank you. SO",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,386998,@GloCare 08051400336,"@207616 We apologize for the delay, you refund request is being processed. Kindly be patient.  TT",20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2622276,@GloCare 08074025522,@740855 Your complaint has been forwarded for resolution. Kindly exercise some patience while we work on it. CA,20,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2211944,@GloCare 09029807237.,"@632514 We apologize,We are aware of the issue and our engineers are working on it. Kindly bear with us. Thank you.AP",21,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1966092,@GloCare 023 179 6436,@342591 Please confirm your location? SO,21,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,676553,@GloCare 0811 911 2818,"@281379 We apologize for the inconvenience,our engineers are carrying out system upgrade. Kindly check back much later. Thank you.AP",22,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,209662,@GloCare LASU Ojo Lagos,@165622 You'll enjoy twice the data received whenever you browse in Lasu Ojo campus. Thank you. SO,23,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,167015,@GloCare Just Glo to Glo?,@154814 Yes. FA,25,True,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2651015,@GloCare Oshodi isolo LGA,"@255855 We apologize. Please confirm the error message, issue duration and device type for assistance? DA",25,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,715158,@GloCare With calling ah!,"@149804 Afternoon Bodunde, kindly provide your mobile number for checks and assistance.  TT",25,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,988835,"@GloCare Offa,  Kwara state","@354281 Please visit Glo dealer in front of Tipper Garage along Olofa Way, Adjacent Federal Poly Offa, Kwara State. Thank you. SO",26,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1922571,@GloCare Sorry 08117409766,"@165640 If you did not get the sms, it means you were not qualified. UO",26,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,921293,@GloCare @117627 08054272058,"@338709 @117627 Sorry, you already canceled auto renewal on the line before the plan expired yesterday. Thank you. SO",28,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,224730,@GloCare @117627 08073961978,"@169696 @117627 Good morning, we apologize about it. Issue already escalated to our resolution unit for assistance. Work in progress. Please bear with us.SO",28,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1211605,@GloCare My line is 09054954243,"@404373 Afternoon Olumuyiwa, the VAS messages on the line has been deactivated. Please send STOP to 2442 for full VAS DND.  TT",31,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,596140,"@GloCare Ifetedo, Ife-South LGA",@261268 May we know how long this has been?as well as have your phone number? ^GM,31,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,916909,@GloCare  https://t.co/g5OQykflz8,"@337685 Good evening. The bonus is strictly for Glo to Glo calls/SMS, and the Glo number must not be on your friends and family list. FA",32,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2933838,@GloCare Despite the screenshot?,@232567 Kindly check the mobile number provided and revert. Thank you.  TT,32,True,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,995153,"@GloCare 08118665196
Tenco cx air","@192430 Your line is fine. We sincerely apologize for the inconveniences. The issue is being resolved. Please, bear with us. FA",33,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,388783,@GloCare  123 isn't going either.😥😥,@207995 Please provide your mobile number and the recharge card serial number for checks.  TT,34,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2933834,@GloCare just show dere but nt work,@811250 This issue has been channeled to our resolution team for treatment and we would reply your afterwards. We apologize about this. ^GM,35,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1535456,"@GloCare Oban, Calabar. 08053530355","@476124 Kindly provide your  error message, exact location with landmarks at Oban,alternate number, issue duration and device type for assistance TT",35,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1535457,"@GloCare Oban, Calabar. 08053530355",@476124 Good morning. Please update us real time as we were informed that the issue has been treated. ^GM,35,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,245287,@GloCare @165648 @165649 09051143881,"@174236 @165648 @165649 Hello Gbewa, VAS on the line has been deactivated. Send STOP to 2442 for full VAS DND. Stay Unlimited!  TT",36,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,209547,@GloCare I am yet to receive my N100,"@165602 Hello Folasade, 
We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",36,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,658669,@GloCare @117627 Communication error.,@276816 @117627 Please supply your number. ^GM,37,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,851497,@GloCare @322270 @63303 Poor reception,"@140961 @322270 @63303 orning, kindly provide your number, error message, exact location with landmarks, issue duration and device type for assistance. TT",38,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,209675,@GloCare @165622 Do you do night plans?,@165625 @165622 Good afternoon. Yes. N200 Night plan  1Gb valid for 1day(12am-5am) costs N200 sms 60 to 127 or dial *127*60#,39,True,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2327945,"@GloCare 08071885961,ikorodu,infinix p2",@674167 We apologize for any inconvenience you may have experienced. Please describe the exact difficulty. Thank you. UO.,39,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,138739,@GloCare Ojo Local Government Area Lagos,"@147265 Evening ALOOMA, 4G network is available at the location. Please call 4000 help desk for troubleshooting assistance.  TT",40,False,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,737730,@GloCare @296441 I bought the line today,@296442 @296441 The line is registered on the network. Send REG to 746 to confirm.  TT,40,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2739988,@GloCare can I subscribe to whatsapp only?,"@147644 We have plans as low as N20 ,which covers any internet based application. CA",42,True,False,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,684268,"@GloCare 07056882814  yabatech,  iyana ipaja",@283312 May we know your device type? ^GM,42,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,1118436,@GloCare 08057941002 Samsung Galaxy s5 mini,"@133548 Sorry, no active data plan on the line. Please dial *777# to select preferred plan. Thank you. SO",43,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2483799,@709596 @GloCare Awww. Take heart my dear 😊😘,"@709595 @709596 We apologize, kindly provide your phone number, exact location, device type and error response so we can progress. Thank you. AP",44,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2031925,"@GloCare @117627 Ebutte metta, Yaba precisely",@161790 @117627 We sincerely apologize for the inconvenience. We assure you the issue is being worked on. We implore you to please bear with us. GA,45,False,True,False,False,False,False,False,False,False,False,False,True,0,1
,,,,,,2443693,"@GloCare Jos
08118688693
Y'all should fix this!","@700704 We apologize for the inconvenience, our engineers are working on the issue.Kindly bear with us. Thank you.AP",47,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2178933,@GloCare Nope it brings out a Glo bolt interface,@451036 Kindly call 444 or send a mail to __email__  for assistance. Thank you. AP,48,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,286119,"@GloCare A plan is active now, I'm using Twitter?",@184166 Kindly send CANCEL to 127 to stop auto renewal now. Change the MCN and then send STOP to 2442 for full VAS DND.  TT,49,True,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1123757,@GloCare Which plan does this No. 08050994164 are?,@385002 kindly dial #100# to confirm your tariff plan ~ OO,50,True,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,94478,@GloCare someone should Atleast reply me now aha a,"@136519 We apologize about that, but we don't handle over scratched card issue(s) online. This is due to security reasons. Kindly call 121 for assistance or you may visit the nearest Gloworld:  https://t.co/UZ9syKkvkG. SO",50,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2208791,"@GloCare 08114227842, Not Delivered, United States","@645699 We are aware of it,as such,work is ongoing in order to resolve it. We crave your patience while this is done. Thank you. CA",50,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,988836,@GloCare Eeya what a pity where I am not glo outlet,@354281 May we know your location. Thank you. SO,51,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2493439,@GloCare Now working.. It shouldn't go off again ooo,@634314 Thank you for the feed back.EE,52,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,424200,@GloCare Thanks @glocare the problem has be resolved,@215973 Good afternoon and thanks for the feedback. SG,52,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2651210,@GloCare Tried dt too buh still not coming up.......,@747756 May we know your location? DA,52,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2945956,"@GloCare still showing same, can't u do it 4rm ur syd","@134287 The auto renewal plan of 50 naira  has been cancelled,but you subscribed for campus booster that is active now on your line.",53,False,True,False,False,False,False,False,False,False,False,True,False,0,1
,,,,,,1857611,Before glo 1k = 3.2gigs but now it's 1k= 1.6gig @glocare,"@555509 Hello, there is no reduction in data volume. Subscription on active plan or not more than 3 days of expiration gets full plan bundle TT",56,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,280561,@GloCare @181808 @117625 i am still expecting the refund.,@182846 Afternoon Queeneth the refund is being processed. We apologize for the delay. Kindly be patient.  TT,57,False,True,False,False,False,False,False,False,False,False,True,False,0,1
,,,,,,2542159,@GloCare I hope you attend to this situation with urgency..,"@722777 Good afternoon Temmy. We apologize for any inconveniences you may have experienced. May we have your number, location and landmark?",59,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,289617,@GloCare Sent the email since yesterday but still no response,"@185015 Hello Abu, we empathize. Please sent a reminder. Thank you. SO",61,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2486796,"@GloCare I have, still doesn't receive messages. What next now","@280414 Sincere apologies. kindly provide your device type, exact location with landmark, error message, signal you can see and alternate number. AP",62,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1451425,I have sent a complain to @GloCare for over 1hr no respond @117627,"@456815 @117627 Good evening, we apologize. May we have your number for clarification? SO",66,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,493029,@117627 @GloCare I see no reason why you are not replying my tweets,"@191851 @117627 We apologize. May we have your number, error message, exact location with landmarks, issue duration and device type for assistance. SO",67,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,466514,@GloCare It's not working the two codes are not working  08151352297,@226016 Please provide name 8151352297 is registered on to enable provide the numbers. SG,67,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,859278,"@GloCare One more thing tho'..

Need Glo World locations in my city.",@324025 Kindly provide your location for assistance.  TT,67,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1138795,@GloCare It's saying the transaction for the amount (500) is not allowed,@388245 may we know how you try to transfer and your number? OO,72,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2616177,"@GloCare Location: Ibadan, in Ibadan north east LG ( agugu area), 09058827655",@739474 Your complaint has been forwarded for resolution. Kindly exercise some patience while we work on it. CA,77,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1567408,"@GloCare Tecno phantom z, Acer E39, iPad apple, my Glo bolt modem, gioneee M6","@483717 We apologize , Your complaint will be escalated ,  Kindly be patient.Thank you.EE",77,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,29893,"@117627 @GloCare I sent this message on Monday, I have not been replied till date","@122202 @117627 Sorry, the device is not compatible with our 4G service. Thank you. SO",81,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2218216,"@GloCare This as been happening before the expiration ,what should be in the APN ?","@318686 Hello Teedee, your complaint has been escalated. You will receive a text informing you when the issue will be rectified. GA",82,True,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1746638,"@117627 @GloCare you guys are a huge disappointment and failure, fix your damn shit",@526574 @117627 We apolgize.May we know what the exact issue is? AP,83,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2231246,"If you have an enemy, don't tell them to use @GloCare 

That's taking things too far.",@638609 We apologize. May we know what the exact issue is? AP,83,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1082752,@374580 @GloCare And Adenuga is from Ogun State. He should do you guys well now. Lol,@375409 @374580 May we know what you are experiencing. Thank you.EE,84,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,49740,"@GloCare From Ikare-akoko, Ondo state, near Margaret Lennon Primary School. 08076226739",@127132 We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.,87,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,443632,"@GloCare Sorry not jus call,brows as well. I've abandoned usin my system cus it's a no go","@747762 Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. CA",89,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1825321,I just pray I won't regret porting to @GloCare because they did me strong thing years back,"@257779 we apologize, kindly let us know if you experience any challenge ~ OO",90,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1480691,@GloCare Thank you. But what you requesting for is the same old routine which would resolve nothing.,@463813 The requested details are for follow up on the issue.  Than you.  TT,100,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,65435,"@GloCare Someone should explain this to me because I won't have it this way. ""Enough of the cheating""",@130985 You have over 13gig left and you are sharing data with two people who have both used over 4.5gig. ET.,101,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1122577,"@GloCare 08182609373, very slow or not connecting, Abaren Street, ikosi Ketu. 7am - 1am, Injoo Halo X.","@384756 Morning Yinus, we apologize for the experience. Network engineers are working to resolve the issue. Kindly be patient. TT",102,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2820563,@GloCare Hello! Bot a r/card ystday bt d scratch panel was wet frm my bottle &amp; only 1st 6 nos showed.,"@385001 Hello Lucky, we apologize about that, but we don't handle over scratched card issue(s) online. This is due to security reasons. Kindly call 121 for assistance or you may visit the nearest Gloworld:  https://t.co/UZ9syKkvkG. SO",105,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,209560,"@GloCare Is it possible to retrieve a line on someone's behalf? If yes, what does the person need. Thanks",@165603 The owner need to give you an authorization letter with an idcard copy along the other documents. UO,105,True,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1257427,"@GloCare when you're done upgrading your system, kindly unsubscribe from whatever was subscribed for. Thanks","@414655 Morning Segun, kindly send STOP to 30801 to deactivate the VAS on the line. Send STOP to 2442 for full VAS DND.  TT",108,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,811988,@GloCare how can I stop dis from leaking all my money cos I have 'STOP' it on many occasion https://t.co/pFCX9A3RJW,@313482 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.,115,False,True,False,False,False,False,False,False,False,False,True,False,0,1
,,,,,,1135554,"@GloCare Is this how you treat your customers? Not even a response, not to talk of resolution https://t.co/VDP56sPaBQ","@126251 we apologize,  may we know the exact challenge experienced? OO",117,True,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1535445,"@GloCare 09051562019, umidigi, Graceland Estate Ajah, it barely connects at this location and around but better as I move away.","@269891 We apologize,we are aware of the issue and it's being worked on. Kindly exercise patience, it will be resolved soon . AP",127,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,107446,"@GloCare 08117385116, Benin city Edo States, km6 sapele road Benin city, Tecno L9 plus, APN: Gloflat, username: flat password: flat","@139865 Jay, we will send your details to the designated unit to look into it. FA",131,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,20372,"@GloCare 08073575706, behind costom office Federal Lowcost Northbank Makurdi Benue State. We ll be happy if this is fixed ASAP thnx.","@120453 Good morning, we empathize. However, you don't have an active data plan. Please dial *777# to subscribe and connect. SO",132,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,921287,"Earlier today you took 20, now its 50, what's wrong with, stealing openly, will report you to ncc, CPC, icpc, @GloCare, #returnmymoney","@264736 Hello Sadeeq, may we have your number for assistance on the issue.We apologize. Thank you. SO",134,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,209606,@GloCare yes am aware the sub is barely two weeks old instead of renewing for 1k i want To get the 2k monthly plan.will i get my 100%bonu,"@165614 Yes, if you subscribe on an active plan or not later than 3 days expiration of the last plan. Thank you. SO",137,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2463660,"@GloCare I lost a job opportunity yesterday, because d company tried calling my num to no avail, and I was sent a mail which I'm seeing now😡","@705170 Sincere apologies, kindly provide your number, device type, exact location with landmark, error message, signal you can see and alternate number. GA",140,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1567409,"@GloCare 08079978821,08054442891,08098442891,08055655085. Naibawa jarkasa off zaria rd kano titin yan shana of western bypass ring road kano",@483717 Kindly provide your device type  and issue duration .EE,140,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1056466,@GloCare On  the 22nd again... N100 was removed saying it's for renewal of what I never subscribed to. This has been happening and it's so annoying,@369436 Work already in progress on the issue. Please exercise patience. Thank you. SO,146,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1124811,@GloCare I have and got a mag: Request for FULL DND received &amp; will be effective within 24hours. What does that mean? Explanation needed. Rgds.,@385223 DND means Do Not Disturb ~ OO,147,True,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,33119,I have done this so many times but it keeps coming back. Is there anything you can do from your end to stop this. @117627 @GloCare https://t.co/q4l0iIMcsF,@122577 @117627 May we have your number for assistance? SO,154,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,1982751,@GloCare Why would you continue to fleece me of my hard earned money in disguise. This has got to stop. This is a pictorial evidence. https://t.co/PxKofwlCWR,"@586894 Evening Adedeji, kindly provide your mobile number for checks. TT",157,False,False,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2443711,"@GloCare @255855 Abeg forget this @GloCare pple, by the time u get to their Glo outlet they ask you to provide police extract, court affidavit ,passport and N1000","@700709 @255855 To replace/retrieve your SIM, you need to visit any Gloworld outlet with a valid means of identification, at least N100 and the sim pack,with 5 frequently dialed numbers.If SIM pack is unavailable, an affidavit attesting to the ownership and loss of the SIM must be provided. AP",162,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,2444375,@GloCare I have been complaining about the same thing everyday for 4 weeks and you keep asking the same questions. Has it not occur to you that you need to send engineers to solve this issue that I have been experiencing for years. You are just pathetic and not sincere. You lack integrity,"@126251 We apologize. Kindly exercise patience, It will be resolved soon. AP",289,False,True,False,False,False,False,False,False,False,True,False,False,0,1
,,,,,,533485,@GloCare 07035532581 infinix hot4 lite agbowo Ibadan,@243574 Kindly describe the exact difficulty you are experiencing. ET.,52,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,2717684,"@GloCare I don't have the Sim pack but, I have a valid ID",@361684 Kindly get an Affidavit and /or police report for the process. Thank you.  TT,57,False,False,False,False,False,True,False,False,False,False,False,False,1,0
,,,,,,140561,"@GloCare I was gifted data of #2000, I only got 3.6gb why?",@147733 We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.,58,True,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1045311,@GloCare I got 820mb against your said 850mb. 0705 453 0401,"@367127 Sorry, revised data is 800MB (not 850mb), but you got 820mb. Please click this link for details: https://t.co/GvxBuIxUZL. SO",59,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,364355,"@GloCare Good day, i have difficulty in subscribing for data",@202357 We apologize about it. Please restart the device and try the code again. Issue has been sotred. Thank you. SO,60,False,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,2218224,@GloCare Ikotun Egbe Alimosho local Government area Motorola...,@648039 Work is ongoing in order to resolve the issue. We crave your patience while this is done. Thank you. CA,63,False,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1931841,"@GloCare wanna ask, hw much can b transfered, was avin 400 on d line","@574883 Evening, kindly provide your number for a quick check. AP",68,False,True,False,False,False,False,False,False,True,False,False,False,1,0
,,,,,,148468,@GloCare @117627 YALL SOLD ME DREAMS WHEN I FIRST GOT THE 4G NETWORK. SMH,"@149799 @117627 Hello Iwobi, please call the 4G help desk on 400 for troubleshooting assistance with the issue. We apologize.  TT",73,False,True,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,1966089,@GloCare 023 179 6436 huawei g power..my internet hasn't worked in like a month,@342591 Please confirm your number? SO,79,False,True,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1651477,@GloCare itz a new complain.d network is bad n needs to be rectified.08059189956,"@494251 We apologize for the inconvenience, our engineers are working on the issue. Thank you. UO.",80,False,True,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,2672600,@GloCare morning plz can I get more information abt the glo free browsing today...,"@752462 Hello Johnson, please click this link for details: https://t.co/RS6zSIxXAc. SO",82,False,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1909615,"@GloCare 08052370848, mobile network n/a, Alagomeji/Sabo bus stops, 3days, Samsung S7",@568874 The issue reported has been escalated for resolution. Kindly be patient.  TT,85,False,True,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,2651111,@GloCare @117627 @29022 08051069293 - loaded #500 on 15/11/17 - the airtime was drained!,"@747763 @117627 @29022 Dare, the issue has been escalated. Kindly exercise patience, we will get back to you. FA",88,False,True,False,False,True,False,False,False,False,False,False,False,1,0
,,,,,,1833990,"Am I d only one ""enjoying"" ds very poor network from @117627? So terrible. @GloCare @145585","@550127 @117627 @145585 Afternoon Abayomi, may we know the exact issue being experienced at your location to offer you assistance? TT",91,True,True,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,900726,@GloCare I only hope the network reception I'll be up to enable civet me rec'v ur response.,"@333824 Kindly alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO",91,False,False,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,443634,"@GloCare Network fluctuating like forever(on/off)
Location: awedele street,bank road,adoekiti.","@747758 Kindly send in your number,for escalation. Our sincere apologies about that. CA",94,False,False,True,False,False,False,False,False,False,False,False,False,1,0
,,,,,,2724769,"@GloCare Ive gotten the settings, I applied but the issue is still there.. data isn't coming up.",@764211 Ensure your mobile data is turned on. CA,96,False,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,2812719,"@GloCare Yeah, but will the extension retain the unused data and take it over to the next month?",@120252 yes it will ~ OO,96,True,False,False,True,False,False,False,False,False,False,False,False,1,0
,,,,,,1424879,"@glocare: refer to our tread of tweet-glo kipnap 
my 50naira twuce. Pretending it was VAS or DROP BAL",@451038 Hello. May we know when the deduction was made? PE,100,False,True,False,False,False,False,True,False,False,False,False,False,1,0
,,,,,,2146010,Dear @GloCare why am I still getting messages from 8888 after I've fully activated DND? Kilode Gan sef😠,@523891 Good morning. Kindly text STOP to 8888 or provide your number for necessary assistance. Thank you. FA,103,True,True,False,False,False,False,False,False,True,False,False,False,1,0
